,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2014-06-18,116290.53,152486.29,115053.85999999999,107975.37,180956.1,143964.97,112046.69,108732.48999999999,106328.03000000004,108864.62999999998,109129.09000000003,129893.84999999996,131416.31999999998,153895.64999999997,130464.33999999997
2014-06-19,115738.68,151933.89,115053.85999999999,108608.30999999998,183164.94,143250.75,112875.95,108623.34,106428.81000000004,109890.09999999998,109352.24000000002,130316.80999999997,136233.31999999998,153546.58999999997,134129.35999999996
2014-06-20,115738.68,151933.89,115053.85999999999,108608.30999999998,183164.94,143250.75,112875.95,108623.34,106428.81000000004,109890.09999999998,109352.24000000002,130316.80999999997,136233.31999999998,153546.58999999997,134129.35999999996
2014-06-21,115738.68,151933.89,115053.85999999999,108608.30999999998,183164.94,143250.75,112875.95,108623.34,106428.81000000004,109890.09999999998,109352.24000000002,130316.80999999997,136233.31999999998,153546.58999999997,134129.35999999996
2014-06-22,115738.68,151933.89,115053.85999999999,108608.30999999998,183164.94,143250.75,112875.95,108623.34,106428.81000000004,109890.09999999998,109352.24000000002,130316.80999999997,136233.31999999998,153546.58999999997,134129.35999999996
2014-06-23,116660.31,152439.48,115053.85999999999,108698.72999999998,182015.45,142444.68,113531.47,110008.15,106961.67000000004,111721.62999999998,108848.30000000002,131835.61999999997,135343.71999999997,154892.61,133871.21999999997
2014-06-24,117054.10999999999,152951.73,115053.85999999999,108337.04999999999,182374.22,142647.53,113331.21,109315.47,106891.46000000005,111732.21999999997,110204.72000000002,131172.29999999996,135161.33999999997,154177.46,133876.99999999997
2014-06-25,116417.87999999999,152760.97,115053.85999999999,108608.30999999998,183407.46,142841.25000000003,112957.54999999999,108457.69,106480.73000000004,112328.05999999997,111105.20000000003,130783.74999999997,134654.41999999998,153675.94,133247.13999999998
2014-06-26,117085.48999999999,151143.39,115053.85999999999,107794.52999999998,183088.22,143873.43000000002,111949.44999999998,108666.62999999999,106562.91000000005,112393.81999999998,110389.93000000001,130748.07999999996,135188.87999999998,152745.88999999998,133478.24
2014-06-27,117067.52999999998,151756.48,115053.85999999999,107794.52999999998,182246.29,143060.03000000003,111814.12999999999,109014.87,107013.30000000005,112927.91999999998,110296.46,130635.55999999997,134774.89999999997,153083.68999999997,133720.83999999997
2014-06-28,117067.52999999998,151756.48,115053.85999999999,107794.52999999998,182246.29,143060.03000000003,111814.12999999999,109014.87,107013.30000000005,112927.91999999998,110296.46,130635.55999999997,134774.89999999997,153083.68999999997,133720.83999999997
2014-06-29,117067.52999999998,151756.48,115053.85999999999,107794.52999999998,182246.29,143060.03000000003,111814.12999999999,109014.87,107013.30000000005,112927.91999999998,110296.46,130635.55999999997,134774.89999999997,153083.68999999997,133720.83999999997
2014-06-30,117067.52999999998,151769.01,115053.85999999999,108156.20999999999,183394.42,143699.51,112041.25,109728.06999999998,107177.12000000005,112123.36999999997,109352.99000000003,131077.15999999997,134973.89999999997,153784.84999999998,134214.09999999995
2014-07-01,116992.28999999998,153310.02000000002,115053.85999999999,108156.20999999999,182639.8,142533.84000000003,112602.93,109895.20999999999,107054.08000000005,113115.63999999997,109287.30000000002,131534.77999999997,134857.55999999997,153694.77,133892.93999999997
2014-07-02,117249.07999999999,154088.81,115053.85999999999,108037.04999999999,184007.81,143128.78000000003,112717.16999999998,109274.20999999999,107403.40000000005,113745.40999999997,110003.44000000002,131813.70999999996,135530.71999999997,153041.68999999997,135077.59999999998
2014-07-03,117714.77999999998,153773.98,115053.85999999999,108074.54999999999,183240.64,144390.17,114594.98999999999,109434.97999999998,107868.34000000004,118446.63999999997,109127.41000000002,133398.26999999996,136592.95999999996,153233.11,137355.77999999997
2014-07-04,117459.87,155330.74,115053.85999999999,108599.54999999999,183091.01,145345.56000000003,114878.55,109416.15,107544.96000000005,118519.84,108900.41000000002,132840.71999999997,136437.41999999998,153918.16999999998,137581.69999999998
2014-07-05,117459.87,155330.74,115053.85999999999,108599.54999999999,183091.01,145345.56000000003,114878.55,109416.15,107544.96000000005,118519.84,108900.41000000002,132840.71999999997,136437.41999999998,153918.16999999998,137581.69999999998
2014-07-06,117459.87,155330.74,115053.85999999999,108599.54999999999,183091.01,145345.56000000003,114878.55,109416.15,107544.96000000005,118519.84,108900.41000000002,132840.71999999997,136437.41999999998,153918.16999999998,137581.69999999998
2014-07-07,117612.43999999999,154908.41,115053.85999999999,108811.22999999998,185540.67,144429.33000000002,114388.26999999999,109629.69,107157.32000000005,120084.16999999998,112540.56000000003,132703.75999999995,135380.57999999996,154014.33,137741.15999999997
2014-07-08,117298.10999999999,154908.41,115053.85999999999,108517.88999999998,187068.81000000003,143675.15000000002,114660.95,109364.44999999998,106284.11000000004,118690.56999999998,115475.01000000002,132962.24999999997,134176.01999999996,153699.05,136291.03999999995
2014-07-09,117502.79,155670.63,115053.85999999999,108367.88999999998,186714.77,143574.54,114708.21,108723.26999999999,107258.10000000005,118585.87999999998,114624.96000000002,132931.43999999997,133216.09999999998,152708.16999999998,135034.47999999995
2014-07-10,117070.29999999999,155206.67,115053.85999999999,108255.38999999998,186292.85,142494.38000000003,113882.01,108109.38999999998,106152.35000000003,116478.87999999998,114278.33000000002,131974.43999999994,132904.01999999996,152325.33,134299.51999999996
2014-07-11,116958.50999999998,155670.63,115053.85999999999,108187.04999999999,188511.78,142599.85000000003,113636.87,108272.18999999997,106684.75000000004,115968.27999999997,116058.03000000001,132251.25999999995,132223.45999999996,152415.40999999997,133253.39999999997
2014-07-12,116958.50999999998,155670.63,115053.85999999999,108187.04999999999,188511.78,142599.85000000003,113636.87,108272.18999999997,106684.75000000004,115968.27999999997,116058.03000000001,132251.25999999995,132223.45999999996,152415.40999999997,133253.39999999997
2014-07-13,116958.50999999998,155670.63,115053.85999999999,108187.04999999999,188511.78,142599.85000000003,113636.87,108272.18999999997,106684.75000000004,115968.27999999997,116058.03000000001,132251.25999999995,132223.45999999996,152415.40999999997,133253.39999999997
2014-07-14,117384.62999999999,155426.53,115053.85999999999,108710.62,191681.02,143631.23,114365.48999999999,109815.76999999999,107633.34000000004,114933.25999999997,118621.11000000003,133157.26999999996,132495.69999999998,152897.44999999998,131995.55999999997
2014-07-15,117122.53999999998,153964.74,115053.85999999999,107660.62,190957.47,142023.55000000002,113129.59,107941.55999999997,107281.56000000004,114794.69999999998,117518.63000000002,133211.15999999997,130820.87999999998,152248.31,130353.49999999997
2014-07-16,117340.76999999999,155003.38,115053.85999999999,109037.56,191071.37,143510.49,114682.70999999999,108221.34999999998,107452.55000000005,115271.97999999998,116641.90000000002,133833.22999999998,130508.39999999998,153622.37,132673.57999999996
2014-07-17,117216.49999999999,155015.91,115053.85999999999,108309.06,192492.98,143145.60000000003,114337.95,106522.51999999999,107397.26000000004,114706.18999999997,117651.67000000003,133408.85999999996,130262.13999999998,151564.82999999996,131715.53999999998
2014-07-18,116821.49999999999,158698.49,115053.85999999999,108969.97999999998,190730.21,141711.56000000003,114101.65,105371.79999999999,108888.46000000005,114759.36999999998,116334.82000000002,134486.15999999997,130116.33999999998,150143.02999999997,131122.8
2014-07-19,116821.49999999999,158698.49,115053.85999999999,108969.97999999998,190730.21,141711.56000000003,114101.65,105371.79999999999,108888.46000000005,114759.36999999998,116334.82000000002,134486.15999999997,130116.33999999998,150143.02999999997,131122.8
2014-07-20,116821.49999999999,158698.49,115053.85999999999,108969.97999999998,190730.21,141711.56000000003,114101.65,105371.79999999999,108888.46000000005,114759.36999999998,116334.82000000002,134486.15999999997,130116.33999999998,150143.02999999997,131122.8
2014-07-21,117138.23,159871.33000000002,115053.85999999999,108879.56,190558.56,142169.78000000003,113430.15,104770.18,107971.02000000003,114260.42999999998,116694.90000000002,134912.15999999997,130193.87999999998,148761.99,130531.87999999999
2014-07-22,117174.78,158546.14,115053.85999999999,113937.62999999999,188704.71,142049.82,113370.98999999999,104965.29999999999,109069.25000000004,115233.97999999998,118593.38000000002,135341.53999999998,130482.19999999998,148593.99,129557.23999999998
2014-07-23,116643.78999999998,159829.98,115053.85999999999,116305.75,189296.3,144311.28000000003,114363.03,104560.26999999999,109593.51000000004,115041.82999999999,118100.34000000001,135675.40999999997,130967.97999999998,148689.24999999997,129739.95999999998
2014-07-24,116436.96999999999,160198.69,115053.85999999999,116876.25,189623.15,146536.95,114160.46999999999,104818.95999999999,109242.99000000005,115268.92999999998,117012.19000000002,135391.68999999994,131099.21999999997,148719.99,130909.23999999998
2014-07-25,116791.31999999999,162246.66,115053.85999999999,120175.45999999999,189623.2,146298.21000000002,115359.56,105057.04,109446.04000000004,115221.93999999997,117956.35000000002,135574.26999999996,130811.45999999998,148592.19,130967.05999999997
2014-07-26,116791.31999999999,162246.66,115053.85999999999,120175.45999999999,189623.2,146298.21000000002,115359.56,105057.04,109446.04000000004,115221.93999999997,117956.35000000002,135574.26999999996,130811.45999999998,148592.19,130967.05999999997
2014-07-27,116791.31999999999,162246.66,115053.85999999999,120175.45999999999,189623.2,146298.21000000002,115359.56,105057.04,109446.04000000004,115221.93999999997,117956.35000000002,135574.26999999996,130811.45999999998,148592.19,130967.05999999997
2014-07-28,116816.45999999999,163201.55000000002,115053.85999999999,119091.50999999998,190289.83000000002,146314.16000000003,115851.53,104615.13999999998,110441.03000000004,115343.98999999998,118406.69000000002,135311.29999999996,130862.37999999998,147958.58999999997,130622.55999999998
2014-07-29,117504.93,161988.04,115053.85999999999,118007.56,189462.4,145859.71000000002,115788.59,104615.13999999998,109659.92000000004,114549.17999999998,118568.27000000002,135391.68999999994,131179.89999999997,147629.90999999997,130258.67999999998
2014-07-30,116646.31999999999,161060.26,115053.85999999999,115611.45999999999,188543.91999999998,145492.79000000004,115216.67,104615.13999999998,109070.74000000005,114328.43999999999,117756.96000000002,135215.47999999998,130727.59999999998,147410.78999999998,129524.83999999998
2014-07-31,116170.90999999999,159763.75,115053.85999999999,115054.94999999998,187732.68,143896.14,113609.94999999998,107003.18,108771.62000000005,113561.36999999998,117051.94000000002,134264.32999999996,130114.43999999997,147520.34999999998,128578.61999999998
2014-08-01,115194.13999999998,159422.23,115053.85999999999,115054.94999999998,184963.72,142578.51,111947.95999999998,109275.49999999999,108412.38000000003,112866.14999999998,114699.95000000001,133176.78999999998,129371.37999999998,146972.55,127682.99999999997
2014-08-02,115194.13999999998,159422.23,115053.85999999999,115054.94999999998,184963.72,142578.51,111947.95999999999,109275.49999999999,108412.38000000003,112866.14999999998,114699.95000000001,133176.78999999998,129371.37999999998,146972.55,127682.99999999997
2014-08-03,115194.13999999998,159422.23,115053.85999999999,115054.94999999998,184963.72,142578.51,111947.95999999999,109275.49999999999,108412.38000000003,112866.14999999998,114699.95000000001,133176.78999999998,129371.37999999998,146972.55,127682.99999999997
2014-08-04,115145.10999999999,159900.63,115053.85999999999,115326.20999999999,183587.2,141801.42,112952.01,108339.21999999999,107941.24000000005,113141.52999999998,114222.08000000003,133399.14999999997,129222.33999999998,147191.66999999998,127926.25999999998
2014-08-05,115908.00999999998,160405.54,115053.85999999999,115326.20999999999,186449.88999999998,142133.21000000002,113545.93000000001,110306.45999999999,107728.39000000004,113090.49999999999,116323.87000000001,133704.40999999997,128600.43999999997,147629.90999999997,128287.53999999996
2014-08-06,114086.98999999999,159770.41,115053.85999999999,114060.32999999999,183264.68,140279.51,112723.68999999999,107203.06,106947.16000000005,111850.49999999999,113238.97000000002,132542.01999999996,127163.85999999999,148150.31999999998,128716.55999999997
2014-08-07,114145.59999999999,159369.84,115053.85999999999,114060.32999999999,182994.38,140371.41000000003,112483.27,107718.54,106404.96000000005,110906.67999999998,112125.37000000001,132462.41999999998,127163.85999999999,147849.02999999997,128468.17999999996
2014-08-08,114044.32999999999,158415.09,115053.85999999999,114060.32999999999,182056.40999999997,138717.44000000003,111436.01,107718.54,105891.96000000005,110912.23999999998,112390.50000000001,131701.64999999997,126544.02999999998,147520.34999999998,128197.21999999997
2014-08-09,114044.32999999999,158415.09,115053.85999999999,114060.32999999999,182056.40999999997,138717.44000000003,111436.01,107718.54,105891.96000000005,110912.23999999998,112390.50000000003,131701.64999999997,126544.02999999998,147520.34999999998,128197.21999999997
2014-08-10,114044.32999999999,158415.09,115053.85999999999,114060.32999999999,182056.40999999997,138717.44000000003,111436.01,107718.54,105891.96000000005,110912.23999999998,112390.50000000003,131701.64999999997,126544.02999999998,147520.34999999998,128197.21999999997
2014-08-11,114749.56,159846.19,115053.85999999999,114060.32999999999,184037.78999999998,140877.13000000003,112648.8,107718.54,107612.69000000005,112715.69999999998,113082.34000000003,132942.36999999997,128546.16999999998,147958.58999999997,128558.49999999997
2014-08-12,114503.02999999998,159872.84,115053.85999999999,114060.32999999999,184532.62,141308.02000000002,112139.12999999999,107718.54,107405.01000000004,112581.24999999997,112788.70000000003,133160.70999999996,127310.82999999999,147958.58999999997,128558.49999999997
2014-08-13,114605.37,158781.21,115053.85999999999,114241.16999999998,183284.36,139982.69000000003,111638.05,107718.54,107540.31000000004,112469.09999999998,112722.30000000002,133005.11,126982.41999999998,147254.64999999997,128558.49999999997
2014-08-14,115418.37,157663.21,115053.85999999999,114241.16999999998,183548.22,141150.27000000002,110689.74999999999,107718.54,107141.67000000004,112055.03999999998,113562.70000000003,133324.58999999997,128228.73999999998,146233.63999999998,128197.21999999997
2014-08-15,113999.26999999999,157997.23,115053.85999999999,114241.16999999998,182454.28,140173.47000000003,111223.33,107718.54,107141.67000000004,112342.58999999997,112270.22000000003,132931.92999999996,131106.03999999998,147221.41999999998,128626.23999999996
2014-08-16,113999.26999999999,157997.23,115053.85999999999,114241.16999999998,182454.28,140173.47000000003,111223.33,107718.54,107141.67000000004,112342.58999999997,112270.22000000003,132931.92999999996,131106.03999999998,147221.41999999998,128626.23999999996
2014-08-17,113999.26999999999,157997.23,115053.85999999999,114241.16999999998,182454.28,140173.47000000003,111223.33,107718.54,107141.67000000004,112342.58999999997,112270.22000000003,132931.92999999996,131106.03999999998,147221.41999999998,128626.23999999996
2014-08-18,115658.4,158162.93000000002,115053.85999999999,114241.16999999998,182918.03,140681.22000000003,111417.09,107718.54,107219.22000000004,114155.83999999997,113256.50000000001,133735.94999999995,131661.15999999997,147804.19,128626.23999999996
2014-08-19,115257.15999999999,158187.85,115053.85999999999,114241.16999999998,183374.61,141184.64,111346.12999999999,107718.54,107327.46000000005,114804.24999999997,113148.02000000002,133987.90999999997,131276.49999999997,147804.19,128626.23999999996
2014-08-20,114997.03,153516.75,115053.85999999999,114241.16999999998,183278.38999999998,141069.61000000002,109031.43,107718.54,107249.91000000005,112983.19999999998,113042.74000000002,134139.76999999996,130779.69999999998,145795.4,127835.93999999997
2014-08-21,114896.69999999998,156795.97,115053.85999999999,114241.16999999998,182781.93,140072.43000000002,111757.42,107718.54,107493.45000000004,112657.90999999997,112682.70000000003,135184.84999999998,132045.90999999997,146286.68,128626.23999999996
2014-08-22,114827.69999999998,156693.52,115053.85999999999,114241.16999999998,182859.32,140038.18000000002,111602.47,107718.54,107980.53000000004,113984.77999999998,112749.82000000002,134404.69999999995,131242.12,146089.11,128558.49999999997
2014-08-23,114827.69999999998,156693.52,115053.85999999999,114241.16999999998,182859.32,140038.18000000002,111602.47,107718.54,107980.53000000004,113984.77999999998,112749.82000000002,134404.69999999995,131242.12,146089.11,128558.49999999997
2014-08-24,114827.69999999998,156693.52,115053.85999999999,114241.16999999998,182859.32,140038.18000000002,111602.47,107718.54,107980.53000000004,113984.77999999998,112749.82000000002,134404.69999999995,131242.12,146089.11,128558.49999999997
2014-08-25,114922.72999999998,156795.97,115053.85999999999,114964.52999999998,182942.91,139864.93000000002,111833.08,107718.54,110976.93000000005,116117.62999999998,112802.94000000002,134762.58999999997,129859.80999999998,145351.94,128626.23999999996
2014-08-26,114860.01999999999,156556.91999999998,115053.85999999999,114693.26999999999,182955.77,140301.66,112113.94,107718.54,111876.62000000004,115306.14999999997,112243.46000000002,135463.46999999997,129803.46999999997,145160.21,128468.17999999996
2014-08-27,114929.78,158674.21999999997,115053.85999999999,115416.62999999999,182840.03,140019.7,113910.4,107718.54,110676.41000000005,114714.56999999998,112229.90000000002,135745.3,130652.52999999998,146858.38999999998,129868.13999999997
2014-08-28,114545.37999999999,158674.21999999997,115053.85999999999,115416.62999999999,182885.03999999998,140062.82,113650.62999999999,107718.54,110189.33000000005,114044.04999999996,112005.10000000002,134722.45999999996,130881.39999999998,146858.38999999998,129868.13999999997
2014-08-29,114189.06999999999,158674.21999999997,115053.85999999999,115416.62999999999,182280.62,139483.78000000003,113505.13,107718.54,110324.63000000003,115801.04999999997,111617.50000000001,134797.83999999997,131140.41999999998,146858.38999999998,129868.13999999997
2014-08-30,114189.06999999999,158674.21999999997,115053.85999999999,115416.62999999999,182280.62,139483.78000000003,113505.13,107718.54,110324.63000000003,115801.04999999997,111617.50000000003,134797.83999999997,131140.41999999998,146858.38999999998,129868.13999999997
2014-08-31,114189.06999999999,158674.21999999997,115053.85999999999,115416.62999999999,182280.62,139483.78000000003,113505.13,107718.54,110324.63000000003,115801.04999999997,111617.50000000003,134797.83999999997,131140.41999999998,146858.38999999998,129868.13999999997
2014-09-01,114232.93,156283.72,115053.85999999999,115416.62999999999,181965.55,139070.08000000002,111662.1,107718.54,110634.06000000004,114761.86999999997,111378.46000000002,135376.17999999996,133214.46999999997,144941.09,128287.53999999996
2014-09-02,114313.34,156283.72,115053.85999999999,115416.62999999999,182042.71,139170.32,111986.39,107718.54,111155.57000000004,115704.33999999997,111258.94000000003,135247.12999999998,133873.36,144941.09,128287.53999999996
2014-09-03,114218.31,156283.72,115053.85999999999,115416.62999999999,182197.03,139318.16000000003,112579.9,107718.54,111290.87000000004,117927.58999999997,111258.94000000003,136001.05999999997,135856.14999999997,144941.09,128287.53999999996
2014-09-04,114174.45,156147.12,115053.85999999999,115416.62999999999,181779.08,138917.76,112625.40999999999,107718.54,111704.14000000004,118948.99999999997,111258.94000000003,135661.07999999996,136277.25999999998,144831.53,128197.21999999997
2014-09-05,114101.34999999999,158435.16999999998,115053.85999999999,115416.62999999999,181637.62,138782.24000000002,114269.48999999999,107718.54,111532.98000000004,119061.33999999997,111258.94000000003,135579.58999999997,138046.3,146666.66,129710.07999999996
2014-09-06,114101.34999999999,158435.16999999998,115053.85999999999,115416.62999999999,181637.62,138782.24000000002,114269.48999999999,107718.54,111532.98000000004,119061.33999999997,111258.94000000003,135579.58999999997,138046.29999999996,146666.66,129710.07999999996
2014-09-07,114101.34999999999,158435.16999999998,115053.85999999999,115416.62999999999,181637.62,138782.24000000002,114269.48999999999,107718.54,111532.98000000004,119061.33999999997,111258.94000000003,135579.58999999997,138046.29999999996,146666.66,129710.07999999996
2014-09-08,114013.63,156283.72,115053.85999999999,115416.62999999999,181496.16,138646.72000000003,112677.31999999999,107718.54,111394.05000000005,118846.21999999997,111258.94000000003,135459.63999999996,141761.76999999996,144941.09,128287.53999999996
2014-09-09,113999.01,156147.12,115053.85999999999,115416.62999999999,181766.22,138905.44000000003,111854.34999999999,107718.54,111331.13000000005,116902.71999999997,111258.94000000003,134718.71999999997,143675.79999999996,144831.53,128197.21999999997
2014-09-10,113787.01999999999,156283.72,115053.85999999999,115416.62999999999,181599.03999999998,138718.96000000002,111974.3,107718.54,110679.49000000005,116366.64999999997,111258.94000000003,134885.12999999998,140685.90999999997,144941.09,128067.71999999997
2014-09-11,113706.60999999999,159220.62,115053.85999999999,114241.16999999998,181380.41999999998,138509.52000000002,114242.91,107718.54,110757.04000000004,116366.64999999997,111258.94000000003,134807.63999999996,138521.67999999996,147296.63,129964.11999999997
2014-09-12,113706.60999999999,159493.82,115053.85999999999,114241.16999999998,181425.43,138552.64,115024.0,107718.54,110757.04000000004,117093.99999999997,111258.94000000003,135784.49999999997,141761.76999999996,147515.75,129970.41999999997
2014-09-13,113706.60999999999,159493.82,115053.85999999999,114241.16999999998,181425.43,138552.64,115024.0,107718.54,110757.04000000004,117093.99999999997,111258.94000000003,135784.49999999997,141761.76999999996,147515.75,129970.41999999997
2014-09-14,113706.60999999999,159493.82,115053.85999999999,114241.16999999998,181425.43,138552.64,115024.0,107718.54,110757.04000000004,117093.99999999997,111258.94000000003,135784.49999999997,141761.76999999996,147515.75,129970.41999999997
2014-09-15,113633.51,158161.96999999997,115053.85999999999,114241.16999999998,181509.02,138632.72000000003,114135.91999999998,107718.54,110757.04000000004,117280.49999999997,111258.94000000003,135881.10999999996,141761.76999999996,146447.53999999998,128786.59999999996
2014-09-16,113648.13,157069.16999999998,115053.85999999999,114241.16999999998,181226.09999999998,138361.68000000002,113260.07999999999,107718.54,110601.94000000003,116366.64999999997,111258.94000000003,134405.98999999996,141761.76999999996,145571.06,128026.13999999997
2014-09-17,114013.63,159493.82,115959.16999999998,114964.52999999998,181213.24,138349.36000000002,115782.2,108566.37,110529.56000000004,116553.14999999997,111258.94000000003,134743.23999999996,142877.83999999997,147515.75,129583.83999999997
2014-09-18,113933.22,157888.77,115687.00999999998,114964.52999999998,181528.31,138651.2,114039.35999999999,108311.48999999999,110529.56000000004,116553.14999999997,111258.94000000003,134514.76999999996,142542.31999999995,146228.41999999998,127522.01999999996
2014-09-19,113691.98999999999,157069.16999999998,116138.71999999999,114964.52999999998,181926.97,139033.12000000002,113375.68,108734.51999999999,110529.56000000004,117821.34999999998,111258.94000000003,133805.09999999998,143099.18999999994,145571.06,127631.97999999997
2014-09-20,113691.98999999999,157069.16999999998,116138.71999999999,114964.52999999998,181926.97,139033.12000000002,113375.68,108734.51999999999,110529.56000000004,117821.34999999998,111258.94000000003,133805.09999999998,143099.18999999994,145571.06,127631.97999999995
2014-09-21,113691.98999999999,157069.16999999998,116138.71999999999,114964.52999999998,181926.97,139033.12000000002,113375.68,108734.51999999999,110529.56000000004,117821.34999999998,111258.94000000003,133805.09999999998,143099.18999999994,145571.06,127631.97999999995
2014-09-22,113874.73999999999,159220.62,116138.71999999999,115326.20999999999,181997.69999999998,139100.88,114784.63999999998,108734.51999999999,112116.75000000003,118175.69999999997,111258.94000000003,133328.46999999997,143099.18999999994,147296.63,129054.51999999996
2014-09-23,113531.17,158674.21999999997,116049.88999999998,115326.20999999999,181881.96,138990.0,113836.72,108651.32999999999,111966.82000000004,117821.34999999998,111258.94000000003,132779.66999999998,142989.67999999996,146858.38999999998,128693.23999999996
2014-09-24,113903.98,158161.96999999997,117497.62999999998,115326.20999999999,182010.56,139113.2,113204.31999999999,110007.15,111811.72000000004,117280.49999999997,111258.94000000003,132513.74999999997,144774.45999999996,146447.53999999998,128354.53999999995
2014-09-25,113618.89,159220.62,116728.39999999998,115326.20999999999,181831.21,139144.0,113883.63999999998,109286.76,111832.42000000004,116907.49999999997,111083.44000000003,132155.48999999996,143826.14999999997,147070.72999999998,129054.51999999996
2014-09-26,114057.48999999999,158674.21999999997,116501.59999999998,115326.20999999999,183415.28999999998,141336.96000000002,113659.91999999998,109074.35999999999,111384.42000000004,116907.49999999997,110498.44000000003,132376.78999999998,143546.54999999996,145879.49,128693.23999999996
2014-09-27,114057.48999999999,158674.21999999997,116501.59999999998,115326.20999999999,183415.28999999998,141336.96000000002,113659.91999999998,109074.35999999999,111384.42000000004,116907.49999999997,110498.44000000003,132376.78999999998,143546.54999999996,145879.49,128693.23999999996
2014-09-28,114057.48999999999,158674.21999999997,116501.59999999998,115326.20999999999,183415.28999999998,141336.96000000002,113659.91999999998,109074.35999999999,111384.42000000004,116907.49999999997,110498.44000000003,132376.78999999998,143546.54999999996,145879.49,128693.23999999996
2014-09-29,113933.22,157478.96999999997,116955.19999999998,115326.20999999999,182987.47,141805.12000000002,112762.32,109499.15999999999,110724.47000000004,115732.54999999997,109737.94000000003,132480.82999999996,144105.74999999994,143941.94,127902.93999999996
2014-09-30,114174.45,160040.21999999997,116501.59999999998,115326.20999999999,184219.5,142242.48,114982.51999999999,109074.35999999999,111217.27000000005,115639.29999999997,110381.44000000003,133025.40999999997,143546.54999999996,146824.49,129596.43999999996
2014-10-01,113545.79,158161.96999999997,115959.16999999998,115326.20999999999,183891.34,141860.56000000003,113061.51999999999,108566.37,111262.07000000004,115452.79999999997,110439.94000000003,132374.72999999998,142877.83999999997,145393.34,128354.53999999995
2014-10-02,113275.31999999999,159493.82,116049.88999999998,115326.20999999999,182941.53999999998,141490.96000000002,113891.79999999999,108651.32999999999,110376.33000000003,115452.79999999997,109971.94000000003,131870.75999999995,142989.67999999996,145859.15,129235.15999999996
2014-10-03,113363.04,159493.82,116049.88999999998,115326.20999999999,183244.44,141983.76,114762.2,108651.32999999999,110541.79000000004,115452.79999999997,109796.44000000003,133451.88999999996,142989.67999999996,145633.25,129235.15999999996
2014-10-04,113363.04,159493.82,116049.88999999998,115326.20999999999,183244.44,141983.76,114762.2,108651.32999999999,110541.79000000004,115452.79999999997,109796.44000000003,133451.88999999996,142989.67999999996,145633.25,129235.15999999996
2014-10-05,113363.04,159493.82,116049.88999999998,115326.20999999999,183244.44,141983.76,114762.2,108651.32999999999,110541.79000000004,115452.79999999997,109796.44000000003,133451.88999999996,142989.67999999996,145633.25,129235.15999999996
2014-10-06,113180.29,158674.21999999997,116049.88999999998,115326.20999999999,183033.63,142187.04000000004,113836.72,108651.32999999999,110422.92000000004,115452.79999999997,109445.44000000003,132842.03999999998,142989.67999999996,144524.09,128693.23999999996
2014-10-07,112368.88,159220.62,115913.80999999998,115326.20999999999,182455.62,141835.92,112952.04,108523.88999999998,109838.73000000004,115452.79999999997,109269.94000000003,130802.86999999997,142821.91999999995,144736.43,129054.51999999996
2014-10-08,112025.31,159493.82,116501.59999999998,115326.20999999999,181893.0,142242.48,112565.79999999999,109074.35999999999,109056.43000000004,115452.79999999997,108450.94000000003,130376.27999999997,143546.54999999996,143901.34999999998,129235.15999999996
2014-10-09,112025.31,158161.96999999997,116501.59999999998,115326.20999999999,181490.21,142532.0,111531.51999999999,109074.35999999999,108763.53000000004,115452.79999999997,107865.94000000003,130376.27999999997,143546.54999999996,142080.14,128354.53999999995
2014-10-10,112025.31,159220.62,114418.81999999998,114060.32999999999,181001.53,142063.84000000003,112353.63999999998,107123.81999999999,108608.43000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,142929.23,129054.51999999996
2014-10-11,112025.31,159220.62,114418.81999999998,114060.32999999999,181001.53,142063.84000000003,112353.63999999998,107123.81999999999,108608.43000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,142929.23,129054.51999999996
2014-10-12,112025.31,159220.62,114418.81999999998,114060.32999999999,181001.53,142063.84000000003,112353.63999999998,107123.81999999999,108608.43000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,142929.23,129054.51999999996
2014-10-13,112025.31,159493.82,114418.81999999998,114060.32999999999,180114.19,141213.76,112565.79999999999,107123.81999999999,107548.58000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,143148.35,129235.15999999996
2014-10-14,112025.31,159493.82,114418.81999999998,114060.32999999999,180172.06,141269.2,112565.79999999999,107123.81999999999,107703.68000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,143148.35,129235.15999999996
2014-10-15,112025.31,156795.97,114418.81999999998,113242.43999999999,179516.19999999998,137541.7,110470.72,107123.81999999999,106038.94000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,140984.54,127451.33999999997
2014-10-16,112025.31,156283.72,114418.81999999998,113061.59999999999,179715.53,137749.11000000004,110072.92,107123.81999999999,106038.94000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,140573.69,127112.63999999996
2014-10-17,112025.31,157069.16999999998,114418.81999999998,113061.59999999999,181078.69,139055.03000000003,110682.87999999999,107123.81999999999,106038.94000000005,115452.79999999997,107865.94000000003,130376.27999999997,140978.88999999996,141203.66,127631.97999999995
